,Score,Features
243,0.9454022988505747,"['age', 'sex', 'chol', 'fbs', 'restecg', 'thalach', 'slope', 'ca', 'thal', 'target']"
244,0.9454022988505747,"['sex', 'cp', 'trestbps', 'chol', 'thalach', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
245,0.9454022988505747,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'thalach', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
246,0.9449404761904763,"['fbs', 'thalach', 'exang', 'slope', 'thal', 'target']"
247,0.9444444444444445,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'thalach', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
248,0.9444444444444444,"['cp', 'chol', 'fbs', 'restecg', 'exang', 'ca', 'target']"
249,0.9444444444444444,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'thalach', 'oldpeak', 'ca', 'thal', 'target']"
250,0.9444444444444444,"['sex', 'trestbps', 'thalach', 'exang', 'slope', 'ca', 'thal', 'target']"
251,0.9442857142857143,"['cp', 'restecg', 'thalach', 'slope', 'ca', 'thal', 'target']"
252,0.9442857142857142,"['cp', 'chol', 'fbs', 'thalach', 'exang', 'slope', 'target']"
253,0.9442857142857142,"['age', 'sex', 'chol', 'restecg', 'thalach', 'ca', 'thal', 'target']"
254,0.9439655172413794,"['age', 'sex', 'trestbps', 'fbs', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
255,0.9439655172413793,"['sex', 'cp', 'trestbps', 'oldpeak', 'target']"
256,0.9439655172413793,"['age', 'sex', 'chol', 'fbs', 'restecg', 'thalach', 'oldpeak', 'ca', 'target']"
257,0.9439655172413793,"['age', 'sex', 'chol', 'restecg', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
258,0.9439655172413793,"['age', 'sex', 'chol', 'restecg', 'exang', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
259,0.9434782608695652,"['sex', 'cp', 'trestbps', 'chol', 'oldpeak', 'slope', 'ca', 'target']"
260,0.9434782608695652,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'oldpeak', 'slope', 'ca', 'target']"
261,0.9434782608695652,"['sex', 'cp', 'fbs', 'restecg', 'slope', 'thal', 'target']"
262,0.9434782608695652,"['age', 'sex', 'chol', 'fbs', 'restecg', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
263,0.9434782608695652,"['age', 'sex', 'chol', 'exang', 'slope', 'ca', 'thal', 'target']"
264,0.9434523809523809,"['age', 'trestbps', 'fbs', 'exang', 'oldpeak', 'slope', 'ca', 'target']"
265,0.9430199430199431,"['cp', 'restecg', 'exang', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
266,0.943019943019943,"['age', 'chol', 'restecg', 'thalach', 'oldpeak', 'ca', 'thal', 'target']"
267,0.9430199430199429,"['sex', 'cp', 'trestbps', 'fbs', 'thalach', 'exang', 'oldpeak', 'ca', 'target']"
268,0.9430199430199429,"['sex', 'cp', 'trestbps', 'restecg', 'thalach', 'exang', 'oldpeak', 'ca', 'target']"
269,0.9428571428571428,"['sex', 'cp', 'chol', 'fbs', 'restecg', 'exang', 'ca', 'target']"
270,0.9428571428571428,"['cp', 'restecg', 'thalach', 'slope', 'ca', 'target']"
271,0.9428571428571428,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'exang', 'slope', 'ca', 'target']"
272,0.9428571428571428,"['age', 'sex', 'chol', 'thalach', 'oldpeak', 'slope', 'ca', 'target']"
273,0.9428571428571427,"['sex', 'cp', 'trestbps', 'restecg', 'ca', 'thal', 'target']"
274,0.9428571428571427,"['cp', 'chol', 'fbs', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
275,0.9428152492668621,"['sex', 'cp', 'fbs', 'restecg', 'thalach', 'slope', 'ca', 'thal', 'target']"
276,0.9428152492668621,"['cp', 'fbs', 'restecg', 'thalach', 'exang', 'slope', 'ca', 'thal', 'target']"
277,0.9427244582043344,"['age', 'fbs', 'thalach', 'exang', 'ca', 'thal', 'target']"
278,0.9425287356321842,"['sex', 'cp', 'fbs', 'restecg', 'thalach', 'exang', 'ca', 'thal', 'target']"
279,0.942528735632184,"['sex', 'cp', 'trestbps', 'slope', 'ca', 'target']"
280,0.9425287356321838,"['cp', 'chol', 'fbs', 'oldpeak', 'slope', 'thal', 'target']"
281,0.9425287356321838,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'thalach', 'oldpeak', 'ca', 'thal', 'target']"
282,0.9423076923076923,"['sex', 'cp', 'fbs', 'oldpeak', 'target']"
283,0.9415954415954416,"['sex', 'fbs', 'thalach', 'exang', 'ca', 'target']"
284,0.9415954415954416,"['age', 'chol', 'thalach', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
285,0.9415954415954416,"['cp', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
286,0.9415954415954415,"['sex', 'cp', 'trestbps', 'fbs', 'exang', 'oldpeak', 'slope', 'ca', 'target']"
287,0.9415954415954414,"['sex', 'cp', 'trestbps', 'fbs', 'thalach', 'oldpeak', 'ca', 'thal', 'target']"
288,0.9414285714285715,"['sex', 'cp', 'trestbps', 'fbs', 'oldpeak', 'target']"
289,0.9414285714285714,"['age', 'sex', 'chol', 'restecg', 'thalach', 'oldpeak', 'ca', 'target']"
290,0.9414285714285714,"['age', 'sex', 'chol', 'thalach', 'slope', 'ca', 'target']"
291,0.9414285714285714,"['sex', 'cp', 'trestbps', 'exang', 'oldpeak', 'slope', 'thal', 'target']"
292,0.9414285714285714,"['sex', 'cp', 'chol', 'restecg', 'exang', 'ca', 'thal', 'target']"
293,0.9412698412698413,"['sex', 'trestbps', 'thalach', 'exang', 'slope', 'ca', 'target']"
294,0.9410919540229885,"['age', 'sex', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'slope', 'ca', 'target']"
295,0.9410919540229885,"['age', 'sex', 'chol', 'fbs', 'restecg', 'thalach', 'ca', 'thal', 'target']"
296,0.9410919540229884,"['age', 'sex', 'chol', 'fbs', 'thalach', 'oldpeak', 'slope', 'ca', 'target']"
297,0.9410919540229884,"['sex', 'cp', 'trestbps', 'chol', 'thalach', 'oldpeak', 'ca', 'thal', 'target']"
298,0.9410919540229884,"['sex', 'cp', 'trestbps', 'restecg', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
299,0.9407142857142856,"['sex', 'cp', 'restecg', 'exang', 'ca', 'target']"
300,0.9405797101449275,"['sex', 'cp', 'fbs', 'restecg', 'thalach', 'oldpeak', 'target']"
301,0.9405797101449275,"['sex', 'cp', 'trestbps', 'chol', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
302,0.9405797101449275,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
303,0.9405797101449274,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'oldpeak', 'thal', 'target']"
304,0.9404761904761905,"['age', 'trestbps', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
305,0.9401709401709402,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'target']"
306,0.9401709401709402,"['sex', 'cp', 'trestbps', 'fbs', 'oldpeak', 'ca', 'target']"
307,0.9401709401709402,"['cp', 'chol', 'fbs', 'restecg', 'exang', 'slope', 'thal', 'target']"
308,0.9401709401709402,"['age', 'chol', 'restecg', 'oldpeak', 'ca', 'thal', 'target']"
309,0.9401709401709402,"['age', 'chol', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
310,0.9401709401709399,"['cp', 'chol', 'restecg', 'exang', 'slope', 'ca', 'target']"
311,0.9401709401709399,"['sex', 'cp', 'trestbps', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
312,0.94,"['cp', 'thalach', 'oldpeak', 'slope', 'ca', 'target']"
313,0.94,"['sex', 'cp', 'trestbps', 'exang', 'oldpeak', 'slope', 'ca', 'target']"
314,0.94,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'exang', 'oldpeak', 'slope', 'ca', 'target']"
315,0.94,"['sex', 'cp', 'chol', 'fbs', 'restecg', 'exang', 'ca', 'thal', 'target']"
316,0.9399999999999998,"['cp', 'chol', 'fbs', 'thalach', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
317,0.939882697947214,"['sex', 'cp', 'fbs', 'restecg', 'thalach', 'exang', 'thal', 'target']"
318,0.9397321428571428,"['exang', 'slope', 'ca', 'target']"
319,0.9396825396825397,"['age', 'cp', 'restecg', 'thalach', 'thal', 'target']"
320,0.9396825396825397,"['sex', 'trestbps', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
321,0.9396551724137933,"['age', 'sex', 'trestbps', 'thalach', 'exang', 'slope', 'ca', 'target']"
322,0.939655172413793,"['cp', 'chol', 'oldpeak', 'slope', 'target']"
323,0.939655172413793,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'oldpeak', 'thal', 'target']"
324,0.939655172413793,"['age', 'sex', 'trestbps', 'fbs', 'thalach', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
325,0.939655172413793,"['cp', 'chol', 'fbs', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
326,0.9391304347826087,"['age', 'sex', 'chol', 'fbs', 'exang', 'slope', 'ca', 'thal', 'target']"
327,0.9391304347826086,"['sex', 'cp', 'fbs', 'restecg', 'thalach', 'oldpeak', 'slope', 'target']"
328,0.9391304347826086,"['sex', 'cp', 'trestbps', 'chol', 'oldpeak', 'ca', 'target']"
329,0.9391304347826086,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'oldpeak', 'ca', 'target']"
330,0.9389880952380953,"['age', 'trestbps', 'restecg', 'thalach', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
331,0.9389880952380952,"['age', 'trestbps', 'fbs', 'restecg', 'exang', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
332,0.9387464387464388,"['age', 'sex', 'restecg', 'exang', 'oldpeak', 'slope', 'ca', 'target']"
333,0.9387464387464388,"['sex', 'cp', 'trestbps', 'fbs', 'oldpeak', 'thal', 'target']"
334,0.9387464387464388,"['age', 'chol', 'restecg', 'thalach', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
335,0.9387464387464385,"['sex', 'cp', 'trestbps', 'restecg', 'thalach', 'oldpeak', 'ca', 'thal', 'target']"
336,0.9387464387464385,"['sex', 'cp', 'trestbps', 'restecg', 'thalach', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
337,0.9385714285714286,"['cp', 'chol', 'fbs', 'restecg', 'thalach', 'oldpeak', 'target']"
338,0.9385714285714286,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'oldpeak', 'ca', 'target']"
339,0.9385714285714285,"['cp', 'thalach', 'oldpeak', 'ca', 'target']"
340,0.9385714285714285,"['age', 'sex', 'chol', 'restecg', 'thalach', 'exang', 'slope', 'ca', 'target']"
341,0.9385714285714285,"['cp', 'chol', 'restecg', 'oldpeak', 'thal', 'target']"
342,0.9385714285714285,"['age', 'sex', 'chol', 'thalach', 'exang', 'oldpeak', 'thal', 'target']"
343,0.9385714285714285,"['cp', 'chol', 'fbs', 'thalach', 'exang', 'slope', 'thal', 'target']"
344,0.9385714285714285,"['sex', 'cp', 'trestbps', 'fbs', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
345,0.9385714285714284,"['cp', 'chol', 'fbs', 'thalach', 'exang', 'slope', 'ca', 'target']"
346,0.9385714285714284,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'thalach', 'slope', 'ca', 'thal', 'target']"
347,0.93841642228739,"['sex', 'exang', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
348,0.9382183908045979,"['cp', 'chol', 'fbs', 'exang', 'target']"
349,0.9382183908045977,"['cp', 'chol', 'oldpeak', 'slope', 'ca', 'target']"
350,0.9382183908045977,"['sex', 'cp', 'trestbps', 'chol', 'restecg', 'oldpeak', 'slope', 'ca', 'target']"
351,0.9382183908045977,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'oldpeak', 'slope', 'ca', 'target']"
352,0.9382183908045977,"['age', 'sex', 'chol', 'fbs', 'restecg', 'thalach', 'oldpeak', 'slope', 'ca', 'target']"
353,0.9382183908045977,"['cp', 'chol', 'oldpeak', 'slope', 'thal', 'target']"
354,0.9382183908045977,"['sex', 'cp', 'trestbps', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
355,0.9382183908045977,"['sex', 'cp', 'trestbps', 'chol', 'restecg', 'exang', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
356,0.9382183908045977,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'exang', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
357,0.9380804953560371,"['age', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
358,0.938080495356037,"['age', 'fbs', 'thalach', 'ca', 'thal', 'target']"
359,0.9376811594202898,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'oldpeak', 'target']"
360,0.9375,"['age', 'trestbps', 'fbs', 'exang', 'oldpeak', 'ca', 'target']"
361,0.9375,"['sex', 'cp', 'trestbps', 'fbs', 'slope', 'ca', 'target']"
362,0.9373219373219374,"['age', 'sex', 'restecg', 'exang', 'oldpeak', 'ca', 'target']"
363,0.9373219373219374,"['sex', 'cp', 'trestbps', 'exang', 'slope', 'ca', 'thal', 'target']"
364,0.9373219373219372,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang', 'ca', 'target']"
365,0.9373219373219372,"['cp', 'chol', 'restecg', 'exang', 'slope', 'thal', 'target']"
366,0.9373219373219372,"['age', 'chol', 'restecg', 'thalach', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
367,0.9373219373219371,"['sex', 'cp', 'trestbps', 'restecg', 'thalach', 'oldpeak', 'ca', 'target']"
368,0.9373219373219371,"['cp', 'chol', 'fbs', 'restecg', 'exang', 'slope', 'ca', 'target']"
369,0.9373219373219371,"['sex', 'cp', 'trestbps', 'restecg', 'thalach', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
370,0.9373219373219371,"['sex', 'cp', 'trestbps', 'fbs', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
371,0.9371428571428573,"['cp', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'ca', 'target']"
372,0.9371428571428572,"['age', 'sex', 'chol', 'restecg', 'thalach', 'slope', 'ca', 'target']"
373,0.9371428571428572,"['cp', 'chol', 'restecg', 'oldpeak', 'slope', 'ca', 'target']"
374,0.9371428571428572,"['cp', 'chol', 'fbs', 'restecg', 'thalach', 'oldpeak', 'thal', 'target']"
375,0.9371428571428572,"['cp', 'thalach', 'exang', 'oldpeak', 'thal', 'target']"
376,0.9371428571428572,"['cp', 'thalach', 'exang', 'oldpeak', 'slope', 'thal', 'target']"
377,0.9371428571428569,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'thalach', 'slope', 'ca', 'target']"
378,0.9367816091954025,"['age', 'sex', 'trestbps', 'fbs', 'thalach', 'exang', 'slope', 'thal', 'target']"
379,0.9367816091954023,"['cp', 'chol', 'exang', 'ca', 'target']"
380,0.9367816091954023,"['cp', 'chol', 'fbs', 'oldpeak', 'slope', 'ca', 'target']"
381,0.9367816091954023,"['age', 'sex', 'chol', 'fbs', 'thalach', 'exang', 'oldpeak', 'thal', 'target']"
382,0.9367816091954023,"['sex', 'cp', 'trestbps', 'chol', 'restecg', 'ca', 'thal', 'target']"
383,0.9367816091954023,"['sex', 'cp', 'trestbps', 'chol', 'restecg', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
384,0.9367816091954023,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
385,0.9367816091954023,"['cp', 'chol', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
386,0.9367816091954022,"['age', 'sex', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'ca', 'target']"
387,0.9367816091954022,"['age', 'sex', 'chol', 'fbs', 'thalach', 'slope', 'ca', 'target']"
388,0.936532507739938,"['age', 'cp', 'slope', 'ca', 'target']"
389,0.936231884057971,"['age', 'sex', 'chol', 'exang', 'ca', 'thal', 'target']"
390,0.9362318840579709,"['sex', 'cp', 'restecg', 'exang', 'slope', 'ca', 'target']"
391,0.9362318840579709,"['age', 'trestbps', 'restecg', 'exang', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
392,0.9360119047619049,"['age', 'trestbps', 'fbs', 'exang', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
393,0.9358974358974359,"['cp', 'chol', 'fbs', 'restecg', 'exang', 'slope', 'target']"
394,0.9358974358974359,"['sex', 'cp', 'trestbps', 'fbs', 'exang', 'oldpeak', 'slope', 'thal', 'target']"
395,0.9358974358974359,"['sex', 'cp', 'restecg', 'exang', 'ca', 'thal', 'target']"
396,0.9358974358974359,"['age', 'chol', 'thalach', 'oldpeak', 'ca', 'thal', 'target']"
397,0.9358974358974359,"['age', 'chol', 'fbs', 'restecg', 'thalach', 'oldpeak', 'ca', 'thal', 'target']"
398,0.9358974358974359,"['age', 'chol', 'thalach', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
399,0.9358974358974359,"['age', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
400,0.9358974358974358,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'target']"
401,0.9358974358974358,"['sex', 'cp', 'trestbps', 'fbs', 'thalach', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
402,0.9357142857142857,"['cp', 'chol', 'fbs', 'restecg', 'thalach', 'oldpeak', 'slope', 'target']"
403,0.9357142857142857,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'exang', 'ca', 'thal', 'target']"
404,0.9357142857142856,"['sex', 'cp', 'chol', 'restecg', 'oldpeak', 'slope', 'ca', 'target']"
405,0.9357142857142856,"['sex', 'cp', 'chol', 'fbs', 'restecg', 'oldpeak', 'slope', 'ca', 'target']"
406,0.9357142857142856,"['sex', 'cp', 'trestbps', 'restecg', 'exang', 'slope', 'thal', 'target']"
407,0.9357142857142856,"['cp', 'chol', 'fbs', 'restecg', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
408,0.9353448275862071,"['age', 'sex', 'trestbps', 'fbs', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'target']"
409,0.935344827586207,"['cp', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'target']"
410,0.935344827586207,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'ca', 'thal', 'target']"
411,0.935344827586207,"['sex', 'cp', 'trestbps', 'chol', 'restecg', 'thalach', 'oldpeak', 'ca', 'thal', 'target']"
412,0.9353448275862067,"['cp', 'chol', 'fbs', 'exang', 'ca', 'target']"
413,0.9353448275862067,"['age', 'sex', 'chol', 'fbs', 'restecg', 'thalach', 'slope', 'ca', 'target']"
414,0.9352678571428571,"['exang', 'slope', 'ca', 'thal', 'target']"
415,0.9347826086956521,"['age', 'sex', 'chol', 'exang', 'oldpeak', 'slope', 'ca', 'target']"
416,0.9347826086956519,"['cp', 'chol', 'exang', 'target']"
417,0.9345238095238095,"['age', 'trestbps', 'fbs', 'restecg', 'exang', 'oldpeak', 'slope', 'ca', 'target']"
418,0.9344729344729344,"['age', 'chol', 'oldpeak', 'ca', 'thal', 'target']"
419,0.9344729344729344,"['sex', 'cp', 'chol', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
420,0.9344729344729344,"['age', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
421,0.9344729344729344,"['age', 'chol', 'restecg', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
422,0.9344729344729343,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'thal', 'target']"
423,0.9344729344729343,"['age', 'restecg', 'thalach', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
424,0.9342857142857144,"['sex', 'cp', 'trestbps', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'target']"
425,0.9342857142857144,"['cp', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'target']"
426,0.9342857142857144,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'exang', 'oldpeak', 'slope', 'thal', 'target']"
427,0.9342857142857143,"['cp', 'chol', 'fbs', 'restecg', 'oldpeak', 'target']"
428,0.9342857142857143,"['cp', 'chol', 'fbs', 'restecg', 'oldpeak', 'slope', 'target']"
429,0.9342857142857143,"['cp', 'chol', 'restecg', 'oldpeak', 'ca', 'target']"
430,0.9342857142857143,"['cp', 'chol', 'fbs', 'restecg', 'oldpeak', 'slope', 'ca', 'target']"
431,0.9342857142857143,"['age', 'sex', 'chol', 'restecg', 'thalach', 'oldpeak', 'slope', 'ca', 'target']"
432,0.9342857142857143,"['cp', 'chol', 'fbs', 'restecg', 'thalach', 'oldpeak', 'slope', 'thal', 'target']"
433,0.9342857142857143,"['age', 'sex', 'chol', 'thalach', 'exang', 'oldpeak', 'slope', 'thal', 'target']"
434,0.9342857142857143,"['cp', 'chol', 'restecg', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
435,0.9342857142857143,"['age', 'fbs', 'restecg', 'thalach', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
436,0.9342857142857142,"['age', 'sex', 'chol', 'restecg', 'thalach', 'exang', 'ca', 'target']"
437,0.9340175953079178,"['age', 'trestbps', 'chol', 'fbs', 'exang', 'oldpeak', 'slope', 'ca', 'target']"
438,0.9340175953079178,"['age', 'sex', 'cp', 'thalach', 'slope', 'ca', 'thal', 'target']"
439,0.9339080459770118,"['age', 'sex', 'trestbps', 'fbs', 'exang', 'slope', 'ca', 'thal', 'target']"
440,0.9339080459770116,"['age', 'sex', 'trestbps', 'fbs', 'thalach', 'exang', 'oldpeak', 'ca', 'target']"
441,0.9339080459770116,"['age', 'sex', 'trestbps', 'fbs', 'thalach', 'exang', 'slope', 'ca', 'target']"
442,0.9339080459770115,"['cp', 'chol', 'fbs', 'oldpeak', 'slope', 'target']"
443,0.9339080459770115,"['age', 'sex', 'chol', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
444,0.9339080459770115,"['sex', 'cp', 'trestbps', 'chol', 'restecg', 'thalach', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
445,0.9339080459770115,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'thalach', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
446,0.9339080459770114,"['sex', 'cp', 'fbs', 'restecg', 'thalach', 'oldpeak', 'slope', 'ca', 'target']"
447,0.9339080459770114,"['age', 'sex', 'trestbps', 'fbs', 'thalach', 'exang', 'oldpeak', 'slope', 'thal', 'target']"
448,0.9339080459770114,"['age', 'sex', 'chol', 'fbs', 'thalach', 'exang', 'oldpeak', 'slope', 'thal', 'target']"
449,0.9333333333333333,"['age', 'cp', 'restecg', 'thalach', 'exang', 'oldpeak', 'thal', 'target']"
450,0.9333333333333333,"['sex', 'trestbps', 'thalach', 'exang', 'slope', 'thal', 'target']"
451,0.9333333333333333,"['age', 'cp', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'thal', 'target']"
452,0.9333333333333333,"['sex', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
453,0.9333333333333333,"['sex', 'trestbps', 'thalach', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
454,0.9333333333333332,"['age', 'sex', 'chol', 'fbs', 'exang', 'ca', 'thal', 'target']"
455,0.9330484330484332,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
456,0.9330484330484331,"['sex', 'cp', 'trestbps', 'fbs', 'thalach', 'oldpeak', 'slope', 'ca', 'target']"
457,0.9330484330484331,"['cp', 'thalach', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
458,0.933048433048433,"['cp', 'chol', 'thalach', 'exang', 'oldpeak', 'slope', 'target']"
459,0.933048433048433,"['sex', 'cp', 'trestbps', 'fbs', 'thalach', 'oldpeak', 'ca', 'target']"
460,0.933048433048433,"['cp', 'chol', 'thalach', 'exang', 'oldpeak', 'thal', 'target']"
461,0.933048433048433,"['cp', 'chol', 'thalach', 'exang', 'oldpeak', 'slope', 'thal', 'target']"
462,0.933048433048433,"['sex', 'cp', 'fbs', 'slope', 'ca', 'thal', 'target']"
463,0.9330357142857144,"['age', 'trestbps', 'fbs', 'exang', 'slope', 'ca', 'target']"
464,0.9330357142857144,"['age', 'trestbps', 'fbs', 'restecg', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
465,0.9330357142857144,"['age', 'trestbps', 'restecg', 'thalach', 'exang', 'slope', 'ca', 'thal', 'target']"
466,0.9328571428571429,"['cp', 'chol', 'fbs', 'restecg', 'oldpeak', 'ca', 'target']"
467,0.9328571428571429,"['sex', 'cp', 'fbs', 'exang', 'thal', 'target']"
468,0.9328571428571428,"['sex', 'cp', 'fbs', 'restecg', 'exang', 'oldpeak', 'slope', 'ca', 'target']"
469,0.9328571428571428,"['sex', 'cp', 'trestbps', 'oldpeak', 'thal', 'target']"
470,0.9328571428571428,"['sex', 'cp', 'chol', 'restecg', 'oldpeak', 'ca', 'thal', 'target']"
471,0.9328571428571428,"['age', 'fbs', 'restecg', 'thalach', 'oldpeak', 'ca', 'thal', 'target']"
472,0.9328571428571428,"['sex', 'cp', 'chol', 'fbs', 'restecg', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
473,0.9328571428571427,"['cp', 'chol', 'fbs', 'restecg', 'exang', 'target']"
474,0.9328571428571427,"['cp', 'chol', 'fbs', 'thalach', 'exang', 'target']"
475,0.9328571428571427,"['age', 'sex', 'exang', 'oldpeak', 'slope', 'target']"
476,0.9328571428571427,"['age', 'sex', 'chol', 'restecg', 'thalach', 'exang', 'oldpeak', 'thal', 'target']"
477,0.9328571428571427,"['sex', 'cp', 'trestbps', 'thalach', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
478,0.9325513196480938,"['age', 'cp', 'slope', 'ca', 'thal', 'target']"
479,0.9325513196480938,"['age', 'trestbps', 'chol', 'restecg', 'exang', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
480,0.9325513196480938,"['age', 'trestbps', 'chol', 'fbs', 'restecg', 'exang', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
481,0.9324712643678162,"['age', 'trestbps', 'exang', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
482,0.9324712643678161,"['age', 'trestbps', 'exang', 'oldpeak', 'slope', 'ca', 'target']"
483,0.932471264367816,"['age', 'sex', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'thal', 'target']"
484,0.932471264367816,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'ca', 'thal', 'target']"
485,0.932471264367816,"['sex', 'cp', 'trestbps', 'chol', 'thalach', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
486,0.932471264367816,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'thalach', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
487,0.932471264367816,"['age', 'sex', 'chol', 'restecg', 'exang', 'slope', 'ca', 'thal', 'target']"
488,0.9321428571428572,"['sex', 'cp', 'fbs', 'restecg', 'exang', 'oldpeak', 'ca', 'target']"
